email,company,country,city,website,contract_value_eur,commodity,commodity_short,trade_agreement,tariff_benefit,supplier_count,supplier_provinces,top_suppliers
bystriansky@netspace.sk,GAZDOVSKÉ ŠPECIALITY Bystriansky s.r.o.,SVK,Detva,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bzp@msz.gov.pl,Santorini S.J. Kręgliccy,POL,Warszawa,,4532166,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
cabak@pronachem.cz,PRONACHEM spol. s r.o.,CZE,Brno - Komín,,4832392,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
cafermarsl@hotmail.com,CAFERMAR RESTAURACIONES Y CATERING S.L.,ESP,BOECILLO,,217,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
cafestorecontrata@sacyr.com,"CAFESTORE, S.A.U.",ESP,MADRID,,744272,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
cafeteria.vertex@gmail.com,Cafeteria Bar Vertex S.L.,ESP,Barcelona,,360000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
cakr@meyers.dk,Meyers Contract Catering A/S,DNK,København Ø,,180000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
calidad@carbe.com,CATERING LA HACIENDA S.L.,ESP,EL PUIG,,900000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
califarul.negru@autlook.com,SC CALIFARUL NEGRU SRL,RO,Calarasi,www.califarul.ro,11289144,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
calin.culic@silvaniatraditional.ro,SC UNIVERSAL SA,RO,Criseni,,2454579,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
calvi-jet@hotmail.fr,SARL CALVI JET LOCATION,FRA,Brando,,440000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
camilla67.persson@gmail.com,Fricak Konsult & Catering AB,SWE,Vinslöv,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
camilla.pierrou@maxi.ica.se,Storbutiken i Falun AB,SWE,Falun,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
camilla.storemark@meny.no,MENY AS,NOR,Oslo,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
camilla.tures.fors1@nara.ica.se,Fors Livs i Mockfjärd AB,SWE,MOCKFJÄRD,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
campofrio@dptolicitaciones.com,"campofrio food group, S.A.",ESP,San Sebastián de los Reyes (Madrid),,15671332,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
camposleiva@camposlayma.es,CENTRAL LOGISTICA CAMPOS LEIVA SL ,ESP,BAILÉN (JAÉN),,357495,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
CAMST@LEGALMAIL.IT,"CAMST - COOPERATIVA ALBERGO MENSA SPETTACOLO E TURISMO, SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA IN SIGLA CAMST SOC. COOP. A R.L.",ITA,Castenaso,,7129832,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
camst_ufficiogare@legalmail.it,CAMST SOC. COOP. SOC.,ITA,CASTENASO,,5664739,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
canalsalp@canalsa.es,Canaria de Alimentos S.A.,ESP,Telde - Gran Canaria,,1808888,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
canamar.lactate@gmail.com,SC CANAMAR SRL,RO,Masloc,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
cancellonifoodservice@pec.it,Cancelloni Food Service S.P.A.,ITA,Magione,,533929,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
candidat.friboul@orange.fr,LE FRIBOUL,FRA,Roquefort-Sur-Soulzon,,265716034,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
canexim2@gmail.com,SC CAN EXIM SRL,ROU,Alexandria,http://canexim.ro,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
cao.spf@sodexo.com,PLUXEE FRANCE (CHEQUERESTAURANT.FR CHEQUESLOGISSERVI),FRA,PARIS,,89440000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
caprarucomp@yahoo.com,CAPRARU COMP SRL,RO,Roman,WWW.CAPRARU.COM,133329,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
capriccio-bielefeld@web.de,"Juel GmbH, Capriccio Catering",DEU,Herford,http://capricciocatering.de,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
cargill_magyarorszag@cargill.com,Cargill Takarmány Zártkörűen Működő Részvénytársaság,HUN,Budapest,,4114273200,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
caribucateringsas@pec.it,CARIBU’ CATERING S.R.L. ,ITA,CICCIANO,,788289,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
carina.svanstrom@eatery.se,Incontro AB,SWE,Stockholm,,36600000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
carl.arjes@siljanschark.se,Nya Siljans Chark AB,SE,MORA,,2187000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
carl@dalbygranar.com,Dalby Granar Aktiebolag,SE,Sodra Sandby,,1800000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
carlos@universitas.cat,INVERSIONES EL AVILA 88 SL,ESP,Santa Maria de Palautordera,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
